# Logfile created on 2026-08-08 22:30:25 +0200 by logger.rb/v1.5.3
2026-08-08 22:30:25 +0200: Memory Usage (454780K) : Starting running IHP-SG13G2 KLayout DRC runset on /foss/designs/spi-slave-ihp/spi_slave.gds
2026-08-08 22:30:25 +0200: Memory Usage (454780K) : Ruby Version for klayout: 3.2.3
2026-08-08 22:30:25 +0200: Memory Usage (456764K) : Loading database to memory is complete.
2026-08-08 22:30:25 +0200: Memory Usage (456764K) : IHP-SG13G2 KLayout DRC runset output at: /foss/designs/spi-slave-ihp/signoff/drc/spi_slave_spi_slave_topmetal2.lyrdb
2026-08-08 22:30:25 +0200: Memory Usage (456892K) : Evaluate switches.
2026-08-08 22:30:25 +0200: Memory Usage (456892K) : tables selected: topmetal2
2026-08-08 22:30:25 +0200: Memory Usage (456892K) : KLayout will use 8 thread(s) in tiling mode.
2026-08-08 22:30:25 +0200: Memory Usage (456892K) : deep mode is enabled.
2026-08-08 22:30:26 +0200: Memory Usage (459860K) : salblock_drw has 0 polygons
2026-08-08 22:30:26 +0200: Memory Usage (459860K) : via2_drw has 2316 polygons
2026-08-08 22:30:26 +0200: Memory Usage (459860K) : metal3_drw has 3647 polygons
2026-08-08 22:30:26 +0200: Memory Usage (459860K) : metal3_pin has 11 polygons
2026-08-08 22:30:26 +0200: Memory Usage (459860K) : metal3_mask has 0 polygons
2026-08-08 22:30:26 +0200: Memory Usage (459860K) : metal3_filler has 0 polygons
2026-08-08 22:30:26 +0200: Memory Usage (459860K) : metal3_nofill has 0 polygons
2026-08-08 22:30:26 +0200: Memory Usage (459860K) : metal3_slit has 0 polygons
2026-08-08 22:30:26 +0200: Memory Usage (459860K) : metal3_text has 11 polygons
2026-08-08 22:30:26 +0200: Memory Usage (459860K) : metal3_opc has 0 polygons
2026-08-08 22:30:26 +0200: Memory Usage (459860K) : metal3_noqrc has 0 polygons
2026-08-08 22:30:26 +0200: Memory Usage (459860K) : metal3_res has 0 polygons
2026-08-08 22:30:26 +0200: Memory Usage (459860K) : metal3_iprobe has 0 polygons
2026-08-08 22:30:26 +0200: Memory Usage (459860K) : metal3_diffprb has 0 polygons
2026-08-08 22:30:26 +0200: Memory Usage (459860K) : nwell_drw has 1682 polygons
2026-08-08 22:30:26 +0200: Memory Usage (459988K) : nwell_pin has 0 polygons
2026-08-08 22:30:26 +0200: Memory Usage (459988K) : nbulay_drw has 0 polygons
2026-08-08 22:30:26 +0200: Memory Usage (459988K) : nbulay_pin has 0 polygons
2026-08-08 22:30:26 +0200: Memory Usage (460116K) : nbulay_block has 0 polygons
2026-08-08 22:30:26 +0200: Memory Usage (460116K) : emwind_drw has 0 polygons
2026-08-08 22:30:26 +0200: Memory Usage (460116K) : emwind_opc has 0 polygons
2026-08-08 22:30:26 +0200: Memory Usage (460244K) : deepco_drw has 0 polygons
2026-08-08 22:30:26 +0200: Memory Usage (460244K) : deepco_drw has 0 polygons
2026-08-08 22:30:26 +0200: Memory Usage (460244K) : mim_drw has 0 polygons
2026-08-08 22:30:26 +0200: Memory Usage (460244K) : edgeseal_drw has 24 polygons
2026-08-08 22:30:26 +0200: Memory Usage (460372K) : edgeseal_bound has 1 polygons
2026-08-08 22:30:26 +0200: Memory Usage (460372K) : substrate_drw has 0 polygons
2026-08-08 22:30:26 +0200: Memory Usage (460372K) : substrate_text has 0 polygons
2026-08-08 22:30:26 +0200: Memory Usage (460500K) : dfpad_drw has 0 polygons
2026-08-08 22:30:26 +0200: Memory Usage (460500K) : dfpad_pillar has 0 polygons
2026-08-08 22:30:26 +0200: Memory Usage (460500K) : dfpad_sbump has 0 polygons
2026-08-08 22:30:26 +0200: Memory Usage (460628K) : thickgateox_drw has 0 polygons
2026-08-08 22:30:26 +0200: Memory Usage (460628K) : pldb_drw has 0 polygons
2026-08-08 22:30:26 +0200: Memory Usage (460628K) : pwell_drw has 0 polygons
2026-08-08 22:30:26 +0200: Memory Usage (460628K) : pwell_pin has 0 polygons
2026-08-08 22:30:26 +0200: Memory Usage (460628K) : pwell_block has 0 polygons
2026-08-08 22:30:26 +0200: Memory Usage (460628K) : ic_drw has 0 polygons
2026-08-08 22:30:26 +0200: Memory Usage (460628K) : via3_drw has 597 polygons
2026-08-08 22:30:26 +0200: Memory Usage (460628K) : metal4_drw has 492 polygons
2026-08-08 22:30:26 +0200: Memory Usage (460628K) : metal4_pin has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : metal4_mask has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : metal4_filler has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : metal4_nofill has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : metal4_slit has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : metal4_text has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : metal4_opc has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : metal4_noqrc has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : metal4_res has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : metal4_iprobe has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : metal4_diffprb has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : heattrans_drw has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : heatres_drw has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : pempoly_drw has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : fbe_drw has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : empoly_drw has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : ldmos_drw has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : pbiwind_drw has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : digisub_drw has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : nodrc_drw has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : text_drw has 2 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : via4_drw has 468 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : metal5_drw has 311 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : metal5_pin has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : metal5_mask has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : metal5_filler has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : metal5_nofill has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : metal5_slit has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : metal5_text has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : metal5_opc has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : metal5_noqrc has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : metal5_res has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : metal5_iprobe has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : metal5_diffprb has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : radhard_drw has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : memcap_drw has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : varicap_drw has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : flash_drw has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : intbondvia_drw has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : intbondmet_drw has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : devbondvia_drw has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : devbondmet_drw has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : devtrench_drw has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : redist_drw has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : graphbot_drw has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : graphtop_drw has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : antvia1_drw has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : antmetal2_drw has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : graphcont_drw has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : siwg_drw has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : siwg_filler has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : siwg_nofill has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : sigrating_drw has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : singrating_drw has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : graphpas_drw has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : emwind3_drw has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : emwihv3_drw has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : redbulay_drw has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : smos_drw has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : graphpad_drw has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : polimide_drw has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : polimide_pin has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : recog_drw has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : recog_pin has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : recog_esd has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : recog_diode has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : recog_tsv has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : recog_iprobe has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : recog_diffprb has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : recog_pillar has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : recog_sbump has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : recog_otp has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : recog_pdiode has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : recog_mom has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : recog_pcm has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : colopen_drw has 0 polygons
2026-08-08 22:30:27 +0200: Memory Usage (460628K) : graphmetal1_drw has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : graphmetal1_filler has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : graphmetal1_nofill has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : graphmetal1_slit has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : graphmetal1_opc has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : graphmet1l_drw has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : graphmet1l_filler has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : graphmet1l_nofill has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : graphmet1l_slit has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : graphmet1l_opc has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : extblock_drw has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : nldd_drw has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : pldd_drw has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : next_drw has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : pext_drw has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : nexthv_drw has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : pexthv_drw has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : graphgate_drw has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : sinwg_drw has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : sinwg_filler has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : sinwg_nofill has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : mempad_drw has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : topvia1_drw has 200 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : topmetal1_drw has 118 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : topmetal1_pin has 4 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : topmetal1_mask has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : topmetal1_filler has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : topmetal1_nofill has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : topmetal1_slit has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : topmetal1_text has 2 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : topmetal1_noqrc has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : topmetal1_res has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : topmetal1_iprobe has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : topmetal1_diffprb has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : inldpwl_drw has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : polyres_drw has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : polyres_pin has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : vmim_drw has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : nbulaycut_drw has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : antmetal1_drw has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : topvia2_drw has 36 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : topmetal2_drw has 40 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : topmetal2_pin has 4 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : topmetal2_mask has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : topmetal2_filler has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : topmetal2_nofill has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : topmetal2_slit has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : topmetal2_text has 2 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : topmetal2_noqrc has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : topmetal2_res has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : topmetal2_iprobe has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : topmetal2_diffprb has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : snsring_drw has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : sensor_drw has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : snsarms_drw has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : snscmosvia_drw has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : colwind_drw has 0 polygons
2026-08-08 22:30:28 +0200: Memory Usage (460628K) : flm_drw has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : hafniumox_drw has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : memvia_drw has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : thinfilmres_drw has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : rfmem_drw has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : norcx_drw has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : norcx_m2m3 has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : norcx_m2m4 has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : norcx_m2m5 has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : norcx_m2tm1 has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : norcx_m2tm2 has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : norcx_m3m4 has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : norcx_m3m5 has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : norcx_m3tm1 has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : norcx_m3tm2 has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : norcx_m4m5 has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : norcx_m4tm1 has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : norcx_m4tm2 has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : norcx_m5tm1 has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : norcx_m5tm2 has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : norcx_tm1tm2 has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : norcx_m1sub has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : norcx_m2sub has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : norcx_m3sub has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : norcx_m4sub has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : norcx_m5sub has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : norcx_tm1sub has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : norcx_tm2sub has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : snsbotvia_drw has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : snstopvia_drw has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : deepvia_drw has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : fgetch_drw has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : ctrgat_drw has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : fgimp_drw has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : emwihv_drw has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : lbe_drw has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : alcustop_drw has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : nometfiller_drw has 0 polygons
2026-08-08 22:30:29 +0200: Memory Usage (460628K) : prboundary_drw has 0 polygons
